image_id,product_id,split,source_dataset,source_country,source_type,view_type,width,height,sha256
d430778a581795e9,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,a06864c3b87c970b229269ab4e5404d3ba8a8585bccad88bdaff0f9fb67c650b
bcc8e8cb0dccde9d,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,0b1356646c102861fd2d804c28dd57738ef907a70c235f9c241cb8e6e4d7beb7
5fd10420c47a8ca6,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,a8f0a07e8997c6c04626732712f03c26b66cc0eabbb6843500b54c4698efa262
62393ad3804f9456,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,da57b24bd0b5bddf9709f21fdef419a8553d7f0e55870a245591afe2dccedab6
c4d0ce3ee429307d,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,f9c53dba9babcb695b910cd3a3ad993660f64c650fad3e452b46ca09af426a2e
db4ccd3718cfafd3,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,41fa0c1dab4aa0fc94669c7a3128ac7eeea63ae9895921f44700cb7c23d734af
8ff03be54f1a93b3,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,07a856e34eac260d53912d65c7968661881c11f37fc68336fc9188a567251c0f
456870524fbfce5f,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,bd738a5805ffcde53090f072ea594bcfd834eb38fdf5aa9ccf4533a55fabe62c
52887462b4d74135,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,9817a0b67bda2f44ae6f20016f18e601a3d003d44e3cdf0f0f8358f365d46e1a
8a9932ea141363a3,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,fcb2f96e7ba55837a64233cb936d87d3005a536a3a23be154f83f92a001c9bcf
5aa2ee2c06557922,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,934e9df7286826a3be3b9c929380fa993a09849c69cedb0a99b5ed4399a36f44
a150a0d35ce7fdb9,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,10e2048f0f4f3eeab1dba1a3e34176ead85e043065c1b49b52b962cb4b861750
5fc963d78b225e61,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,44651ab1e0bb347abbe36fe74e7ee9fa5d6062ad12c4f55316bc53c58b1a1d41
c2299902c9897bec,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,dc8bb02fb7a47ebcf3fa67e49b0e701e7d9f426f8429b07a326d12ed74744d56
a548c8e949112536,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,c76f28ec421445f4a97fc62647769a467acc22d0e78ba42a2b13e557032c843a
9c79dba58c6d9e3a,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,c1f1c2940c8c8ced6b071b7045ad3e22781a669f784cfdab3b8b5f4bdce2f0d3
7818399624cc07b5,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,105352a7b0d100f3ca19f699c98c44e054c4f086d491e51e0e6a9449344c6261
8cd61bb0847e35ff,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,0b526cbed7d92cbf65d3c02d651d2e13029fc62328af4b59664416b043d9c479
ce93c9287f5585cd,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,5ed19426fb556e9dc8b2622aa6f98f6308357370e088e74c40fcaed46ff48c71
a97bf65676645e12,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,0a524e9bc202bdb6d0bb8ffff0461948d0d7b8a6908bc1551fa07f1add96869e
3df7ed69d2718628,Alpro-Blueberry-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,7f147f855f91bd98fdf8c05e249fb1f7df96715306cd37588aa415dd428496fd
2181373deb0aed66,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,20aa5bf9bf1ead712f33fec3e5f98fcc274da6887d6760463805f13f6e963a45
a2d4d1d8e7290dbc,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,e661eedef0bda0c5b18e862e5df7a20d7bb0b7931a4e25cafa07ba95ecf53c37
eebac19ef784b74d,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,e0c1cc3e3957f70f14a10bb4ccb30a03ee2e42303b4b74f698e77de4a1ae3b23
c846d438d441192f,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,b4d39b1e428b743aa97375bfe66e0c2da5584add3c290cbe2fdc56a0e8884f2c
7c6ebcc9b217fed0,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,ffcb11fd146adb845dfdeadacfaa94fc6e53bb586d26a4db93b322e79a667d4f
14ac20f0457ae664,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,47f8b3546a4f6ec50f8897f877b26bedcadae6ea9c104a93e8975021883a90e4
f8bb2f073ee283cb,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,465130024479dcb69d88d624c3b1bec7444766618400d9fb6cec5a62931f338a
c7f1189b0184fd03,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,a53be5ddec888d52ace10613c8426ab35e1fda8dd46a1faffd851b9e3da539b9
bb72eecb2aba1c26,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,c676c89117daed8e5fa112ea2c860d10684c26ee4a5dac389bf801427318dfc1
4d3f02aab5b6ce0f,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,65419efebe8d1d87bd4062ab11d2c98cf0495cdd1818c96e9b048543ebc6f600
2323fec66ab00f12,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,2522a70f0d694f92c73e1011640219c73f8252b0b1698aad5bd66f029b1b9181
31e21a557dae5298,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,33d6d2afe1849519a7b3d719669623c5bed7a90b5c77c5c57eabd65bde2f56a1
384db085b2e483c0,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,664b0ee0681f76a5fca9a19137a6cbf1d5aa182cda53155769a783c62d9008fc
9953523086463e14,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,93df2ae2bc174b6620d04924c462a825c779c34c315b05de07f85e95ea7353b2
fab60c09ae9960bc,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,fda487333dc1c253fefafc73ea2b5b2a0441e6f266148a0ecf69da6eca5faf26
091edbd1ee2fb3aa,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,0da7ae692e3d4e43de7d278b8439acf52d996611881ac7a2f7f27b494c7b2403
f311b8124acd04f2,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,2ef2349e3ae8c3ccbad39c0f5b00d904334312d147a58b4fbdf9f6d15d7aff7c
4432716708229e3c,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,1f6dba89843b24e91689b5fa1779415be1509a9f3d78f3aa6fd829f6044cce5c
3e080f415d709e4a,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,db1a9c0c8b50106533cacdfabe70344c6bca8f1912aa4f66e011f7da7fa429c2
154d82e441883acb,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,73ab796b1ec067105dc06b0ec6b2090dc5bee9b7a54d6a5978f5f6c3f57b6cba
8329cc9905783587,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,52b2bd5bf39a11dc3d791e035e753271f4bf7b6c219613de5d5da4fe7b39af80
c9332c1a7f96e3d2,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,9072cbfbfdf186fb6fa8747b444b5d23ba6112fca8f5d323b19aadbba518fa7c
ad5a0b8f571e83d8,Alpro-Vanilla-Soyghurt,train,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,87982cd2797c5e972488359a5f0b1f066066baa4ec9c9bcdb1b86755db4eba16
6eb92d71d85066c8,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,aa79d27539ca222a2d3dae94c92d7596379fadccf83b5aea74c2b05f058863f7
cf753d96192fb27f,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,b25db67e736b22fc4851b93777ef14b798f100a38f2cc7034e058023040f4a34
d879a8c700914784,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,7aae631e5021f1a24a54d2dbdfe478ffb47d94af4f0cd4b8b46327f93dcd7275
a18f1f027f492928,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,4578d6da6b7ea2323b214e0a4984dd1883394ef478970f4cd2cd16cbbfc8282f
a5ae58da2601e206,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,84c144f747c9840f24998dbb7157f581227928454dae9208dc3beebfa4ad0a8d
71bd1da3bfc53075,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,24ab09cb0e7558844b6a6be7012fc3f92b3af23d44edaa76de41aed44e48a41c
b7bb3231501a5612,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,05c844fefc22a729dd5107198abb42a1e9a5a3bba3b0a6c44bdaa819b8c1dc48
d79e4fe11913a333,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,489549a4f8f0238c7fbac3c8553faff2eb55cbb96d77f1840188d29a36832699
2566072fa142d29c,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,9e25e1da7fdc260f911166dcc89224c8db5262412922856ebf759aeaed01b0b9
159d6a47cec9c173,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,58ad5bb5810a4db185c6bcfefc321292e0e82663142c72613b0b7c0d37b0220c
9122879fc61bb487,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,00e0714deefa272aa9e09de6eaf031d391a4a3ea9d8a580a7bcb5f660bb70aa9
3d714e494c10f653,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,f0390321fe97074061cf43665862ccd39467907186eee0da61745ba0f3364de6
546f7b8b691bd1f3,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,0d1d98b0edc4fcc59e03e6ecf8d4858413df7eb431fd44399d2fdc534806a066
6b7d664df9861674,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,04cc837fdceb000447a8200e9e79445b8297090a37cef2ec02daaf8fcdbfa8fc
408278d56ce7ad41,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,2d3aa57a4f62f9d50d9280e60a96f3269f93b1c831d33dffe03ff7f79e45c719
db14559134dbe3a9,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,2786207dd4bd43a985b7792a1dc3662c626138c4139bd541b3836117894f16eb
839fb52f55d8aa80,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,6c5ec9c92120e60a470353d0179209c625a7b09aa581bba184b7e27bde8f40ac
892610c3bd82cdd9,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,585d675453e4fb9d3b06eaafa610530422ee95b061e2ad6e2b12a8b4b481e4c6
471a2b52f6354c51,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,f8ea0176a1815b39c1c9be1ba4007228626ef68931fa4650bcc57774057b1fe4
b14933f453b04589,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,bd355d9e392538e4502532dab44b6a9252ab5401f9574a04e050d99fe76c28a9
ea80c963d793c1f4,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,c115327a06b5b28f802c76ec4d3d9bfc4340660ac17e56cbed9120485c101a38
ff03b1e304a0ef5e,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,060af0057a6426bb4366c17ede2db659929f038be68995f8589f17f280fb96ed
5fe23518fd167a0d,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,212b9825320a6835f6e6986d7392a77958b0b70da79a749f316d808bd0a0f6ed
9788e1233508830d,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,dad453311d2638d67fe942023cb7e3ad20355ca7dae549c30ef377a2a9cdcf0f
38cce791dba90265,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,14660415644f3f4e49ce55c46a60342889a4efa8dcc0f0b6e92df784cf3b6a62
587efd65412f0fd7,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,caa8227b96e746a06989695c2c5db0f00627e4479d1f0a903a85311ec6b257f9
e5fba0395b2c6a0a,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,4f03e553c99f3576e7657223a2973e7b78256eeec65cb61d28e22059dab7027b
9ef24a72350aa3f4,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,c52fcaad0670383c1335a365d52ebb80240766399e6e9698a7969161c1868312
d7082c319f66b7a2,Arla-Ecological-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,0d2c78d009ae2a3a3e9fb2d833d7ddb7268446195c6f753930cfe925e6951ac0
50d28f931c1326e6,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,638270ee443e234c0789e04e74fd1be6dceafcfc8367bdaa7f50a2738945f062
56a5fe28aa337ffc,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,5d758f595e9ab201f9955062cf4304d7ce813dbc0d6bf13cfd27cfc2c980c9d6
e42ac68d9115c506,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,eb0be4eb3212153e72ee2a871e759cd66798310b1b0f89078ded66455542d066
9e89aca3f23b6aaa,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,3b00dece002919466d2e282e49d6cacaef7a3b323885400d50bd1683cc729a41
57e04f4339c38208,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,5204469f84b134caff91df164dfde7c91b0c29507f616a1d19a369a92c10ef9a
048e52dbef5abf09,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,4b6a47cc7837aeaa879ea0eb6924219eb1784c91909a539ba468ca0c835dca58
b7fb2faa9a576c83,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,f179a4e3016e64d9e76ee742aafe441fa33e1b66d303d3868438b611d5c6cf98
bb89e0df49d9b3c0,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,d1b83f315422c9486615dbd1595ce4eaf0df4dce810c7a26e8428465903a4ff9
b3ee081b1744ac45,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,3ed02d74e92947f5e1b355057d64a9675de84eff05b837daabf614c979bed182
945bf0a11405e67b,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,8048601830c2ecdf051ec3fdee5212b46388c82a145454137cf4da556962ec54
f0a7eb32e6bdda82,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,6478522b1ce7f022e9ff7976e9312cd52d69a3ace1b8fbc88400f2cd4a108712
9a81697f936eddd3,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,db2b333b753db3138d5df1de7db7afd214ef96a3d3038edd9577f929dbb9a72a
23e868727b221104,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,3d11628ad62f426673391abc2ac590bbfbbd2cba6be4ae043501f0dbd394992b
3b52a8f4598c6399,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,2afdac54086745a37e633d7e59087a1c2fd04a98408846c5e8e4329f845c7bd9
cce21162413a930c,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,103db7d1864b72a34cadd56c528bbbbc7bb9c758d1469bc0e202ff60dbe31020
ee06fcc4ea06bd90,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,4df54b98516ae26d82d6d425f9916f2ad0e84894f44950541f896816094cf740
b5da3a85eaf16796,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,f1895737368f0031f0cc10e130354c97275beb5e21099453e9e960015f4c87c7
6f2035b86d4cbc15,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,592f0abf1486744e0cf83e573ed0b1f1de87d5e386fe477b0a91d418179a07cc
85f6779c51d15c0f,Arla-Sour-Cream,val,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,d2f0efd5bc3a4e093af8ae67b62d12b7a7028fd6b63cdf938ff7ff63d3a46917
c73c4204e7063c12,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,f7a74695cb383689d7e13663a0ec1d1e7a9077bfaf537a0361c8c145c844bebc
b7878ca1d027d4a2,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,8f968801ff8a55ce36bde25af612f07fbbb19d69f9204b583c753ccf595f5e9c
bb3dcdfebf5c6d70,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,8ec546701d34f4efb8d938ec8fe09a6618c3e5cfce71514ae8f29b98cce3fe0a
5aa702e6d02242d7,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,639a5448bd8826442d56ddb879b735f81997f8064e2d1f3d429dd4c910ecbf4c
2a9bd6e09e5291d7,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,de2ba5a9daf6cb805e187e09b25bbfa127dd5409eba396169d06d059cf470d2e
076078553157ce98,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,9bccf49baddfc05560b4d44f32fed276f775cecd816e688336b8da7dd64ea50f
c00256b6414c2bcb,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,5a6b6784949bd3530e61062c79eb9f8cd194f98c292555f4c9185a39ef6d8c14
bd874b379ec97dea,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,2239e65d885d6f2d5516773410c7d47fd6a95c93a08de7f828d0bb4474f0c73f
7374f721ee9ba574,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,ce50213028f3d10cb26ffa382255d7efeba9a52f1d8cf99eda4c5dd7d5ef1f61
32bba670a67f3830,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,b5714c30be3789e503736ee97187cea09c6524780ce55899e53b0367aabceff0
c3e82316ab6a7a41,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,77886a2c1846b233f1e67e778a149cde2577286c6abb88b13f58db29c64edfe9
0a70f61780b3dde4,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,89f204ec5b1f504c36f638eb3896ae4899a52fd7189f95670e5ba6f943225738
e874bc56029d41c3,Garant-Ecological-Standard-Milk,test,GroceryStoreDataset_Klasson2019,NON_INDIAN,INTERNATIONAL_PACKAGING_FOUNDATION,natural,348,348,1bb67b2179b2e78a4fda402f04868ca3930c5ae51568cadec6d0f7ab922789ce
