image_id,product_id,split,source
68ae6e2491b52ed5,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
3c3fedcb0cd6b850,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
4a289d44c1ddd657,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
a7ae63186b4d7e9c,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
5d71e7b6d04e9acc,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
8f73f96155e644cb,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
75fdc77ba0c69697,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
d253521e99347301,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
04c3218efc6de941,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
84eed536310337c0,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
dc27c6b295a6de89,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
ccd90e87be97648a,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
bfb41f029a0f6847,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
3d1a2ac4d891c176,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
b361c368dd0eae0b,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
ea1e27c28ad1bbf9,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
fc7cbf9ce2b8c3a0,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
a9d05aa2459f084d,Arla-Ecological-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
4d2ced55213b4f49,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
1b97531bb0813340,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
eb61543c1a5a3f2a,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
5430297f782502e7,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
2f85fca4bcdd55e1,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
f910e311954f2f53,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
5694e08cc4e34b6e,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
ce74bb9d76a23bf7,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
a0aafaab75f1b0fa,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
c4495f1fe67c4bb0,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
2adb17ceeaa2d00e,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
364bd535b24366bc,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
b781c51d06c9fd99,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
e964b7597655d0f4,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
f1a497110b285eb3,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
c581c9fbeae4e65c,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
357e57967c9d5e26,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
7bb5b8d5d80f9702,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
9a882293b9e76f2b,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
8efc9a957362e6cd,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
960f9639bd109b2f,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
105edfd61530c7a9,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
7238b7e88ebfb453,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
9c340ad380729bbc,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
861e54de2af8161a,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
803de9ecf6aa92a6,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
eea2a428160889de,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
1f1c40a8926df3ff,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
37de37b7b0d55443,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
53dd5b14487a9fa1,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
cd63c2439a5d83ca,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
08d8c31217b71dd5,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
b9bc2999be5f9f4b,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
69aefea740e40a2b,Arla-Medium-Fat-Milk,train,GroceryStoreDataset_Klasson2019
f7b9452ee9bceaae,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
311e55e24ad0a284,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
9b2354fa60042818,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
77a9ff978be0df6a,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
95b28ed7eab4b4f4,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
babbd5692583bf24,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
07d517f63438a33d,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
b17d181529cac6d0,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
58c08ed73a51929a,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
bc7c8522935f5923,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
8937816bfc24ced3,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
bf0ff6f5a9522711,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
7afac8fc6f19f2bc,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
0288ddefce3d3844,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
c4e27db6e1c0b0af,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
57455e6a5747c022,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
296d3cc636d162cb,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
49005cab77c80c87,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
80c6494787e48651,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
0efed7e04d29ce1c,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
b135c795c9c9cd1d,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
2cc7c27e4543b6e2,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
7a9b2bfc55a54373,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
53803fdb3953f5ec,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
3daebcb3a5ea6333,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
04e0300a890bc8b5,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
e604b15bc7184b95,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
95ea24acbbfa48b4,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
ed4dc839ba0e6440,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
720dd86507dedc99,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
bd877ac9e91c4207,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
cc66af5d4fda6c58,Valio-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
6bff67fede9f3f4f,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
906a5af240599704,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
58cbc75160f3fe0d,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
9e67e3639f24d821,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
f5ae89976cc5aac9,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
da4bffd923a7b3fb,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
eb502514128f05bb,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
de14f7962fd71b24,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
666d2ecfa136b6f7,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
84672586886a5e20,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
5e03380c571f0e0d,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
b171d552a9676b84,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
f7c0da62f911da65,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
f922f1cb5a2da3e9,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
19bd356fd33e7eef,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
e95a614e58b355dd,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
a16937083bc04e05,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
72f479df774b1ba9,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
820503e2ce6d04fb,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
e71285ad02ef2285,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
483d66287d5c7d4e,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
b7a1ab989c117d67,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
e2d7e7a0d7369979,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
26dc8ad49809e410,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
a95345ce7b646980,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
eba26654767e40cc,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
18050bf9eaacb126,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
89c7acd336e8939c,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
603356bd944821e7,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
194737e4e2ff9e9c,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
3700815fca6bce49,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
f751c06952da0994,Yoggi-Strawberry-Yoghurt,test,GroceryStoreDataset_Klasson2019
be4d02d7828dc58b,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
7a5439ee7e25edba,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
ecceb452df462563,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
0ea0d361222e57a9,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
9aeb5635c13f552d,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
488b66c884eed33a,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
0cf245b5d82d0d0c,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
387e916544bc4968,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
2d34af3f433b83df,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
89ca0a799f1d75da,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
5cbe02239f164b72,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
f721d4ee20f2b9f8,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
c6cb26c8598da3ac,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
d6bb34c90042185e,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
588728a78429b5d7,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
b1358b970f22343c,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
411d3b3328716910,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
abaf1f27d056c512,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
a45b21a6e26550aa,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
197a0eacbbb68f61,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
45ac4ba48e0f6ee8,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
7a3bb23da4e9aebe,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
c48e56f875e0ee54,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
a7cce753e76bb594,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
4e9eb71dd37011e9,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
923b02fd4b89c501,Arla-Natural-Mild-Low-Fat-Yoghurt,train,GroceryStoreDataset_Klasson2019
d664592708ff49d4,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
d2aaf0234a8ba4c5,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
002e9bab40c30400,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
d2d93548aba9710a,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
50b969a32e56f806,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
a3ae45a3bcdc469d,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
f15da20ca57e1aa9,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
bb6286edd7bf72b0,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
07670099fb37e760,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
28ca432bfa1e1bc0,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
27b6b5178e905831,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
4d35e65c6e4953b8,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
e225367c886d4d7c,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
f77dd6e915a32c1d,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
4b42c5a99eeddbb4,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
fee2d0d4d3340ece,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
445547b7a7c9c1f3,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
038a6d6fcadf3199,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
e4a4fb04abc364dd,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
41d63edb7ae26a2d,Yoggi-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
84afbc07e68c7283,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
0c3c49518fccafc0,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
3d134697011d798e,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
6c4518c3f53520fb,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
43bc548dc2b121ca,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
f9fc8a3a5548dcd2,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
71487d4be3c241bc,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
f3bffc08c9809b85,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
87bc81b54be96384,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
8fc514bb526799a6,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
6a6fad4b3d34c39f,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
4c51ec6a808d3cab,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
fd449e1bef8c8c80,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
abe9b43db01d9fa0,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
4f7f5a6949bfbf68,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
e69462697bc97088,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
828fa2c95a132db9,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
117b692856433472,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
fa299392654c2cce,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
44b8633c3cd9a530,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
cb260156022d2f82,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
f6db552cdd249167,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
c73c8037adaf4977,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
16b440f08536bec5,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
85f7bcfe0cd1a11b,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
1bb017fab78505a7,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
c196de90cb0abd4e,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
da38a6b708510c77,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
fd4db61af2f7e060,Arla-Mild-Vanilla-Yoghurt,train,GroceryStoreDataset_Klasson2019
002777560bd9c42b,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
ffe55cf8c8b8c9e2,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
e2c324815b8cda6a,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
bda2babaf4061acb,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
6734ceda61b2183d,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
41154731c5288ee0,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
b9ec34e1609ff7cf,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
238966fa14f69cd1,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
bc193b5bae82d4fb,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
68ca2394ad8efebc,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
44c71689124159ae,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
2fe00b13e9972bc4,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
775a1850c164dc78,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
2ca95546975af301,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
d78b0e564f1d2e6d,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
44f3315e1ecea58d,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
607405cd13804a51,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
cc441dc86072a72a,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
2b99df71e943e852,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
204e90e676edbac1,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
2a6a640fff156a65,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
d00872b888f76163,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
68d4dda62ceed2fa,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
c598a4df87d732c9,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
94083df5a8080d9c,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
b0a9a0892cbbf00a,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
6856dd1be543b409,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
d5d55ce50bf0dc3a,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
fe54f8b6c04e9a24,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
e17995a05f611d12,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
f24b1d469aebaf6c,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
2c90ec7da856a5b5,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
11d6c53fec9320c3,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
7c00d25c92aeec09,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
d86ff88b9c85b366,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
16f27be1fac5a0b3,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
05d227fe14a10a9e,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
4eb43baf9df10571,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
f53cdd908195c020,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
c50b49a6da65c690,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
91fec13a57a4358a,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
e0c982a4a8b92b4f,Arla-Natural-Yoghurt,train,GroceryStoreDataset_Klasson2019
fbc44aa0617ba501,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
67f8b01d88d9b067,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
9fd71cd12f445693,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
e8aeb1cb65d66e44,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
b3a5334b698c1d70,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
5e3beebec31c0557,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
5414ee2ec63d242e,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
115baf826eb1b15a,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
1c1106772d62b83e,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
1c1203945edbbd74,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
d4fd6272ab19193b,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
94c67ab36b23716f,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
adcc5c2f57c10e1e,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
215059c6c9b0f1fc,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
d4c082d1d0e074f5,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
931af93ecd486e0f,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
be0a30ff43119e60,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
fd2b46fa2a224955,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
4a5dfb3d8c5e14a4,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
348a6109248006cf,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
06e8588395de1e58,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
b96affb0c6ec3703,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
81a96550b4df8d31,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
3ca17288bceb8c12,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
f547a41d397e2418,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
5c146d48f02692ab,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
d1e5332aebf2d96b,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
fb15cb99fdd2685a,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
fbc47ec02e54dbe7,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
cf407ab552fe319d,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
a3aad02752de0619,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
7539ee286ea8d8c9,Oatly-Oat-Milk,val,GroceryStoreDataset_Klasson2019
ff0cbe6911781040,Oatly-Natural-Oatghurt,test,GroceryStoreDataset_Klasson2019
abc61d4fc9a6cec8,Oatly-Natural-Oatghurt,test,GroceryStoreDataset_Klasson2019
a16bee7aedadf679,Oatly-Natural-Oatghurt,test,GroceryStoreDataset_Klasson2019
08de4876c8600e15,Oatly-Natural-Oatghurt,test,GroceryStoreDataset_Klasson2019
60b9aaf586c0ad94,Oatly-Natural-Oatghurt,test,GroceryStoreDataset_Klasson2019
fe18416273c683cb,God-Morgon-Orange-Red-Grapefruit-Juice,train,GroceryStoreDataset_Klasson2019
ebd4d118ea69411b,God-Morgon-Orange-Red-Grapefruit-Juice,train,GroceryStoreDataset_Klasson2019
97cb0f7b43a3297f,God-Morgon-Orange-Red-Grapefruit-Juice,train,GroceryStoreDataset_Klasson2019
f21880d78a3389b5,God-Morgon-Orange-Red-Grapefruit-Juice,train,GroceryStoreDataset_Klasson2019
c5515f07151f776c,God-Morgon-Orange-Red-Grapefruit-Juice,train,GroceryStoreDataset_Klasson2019
26d1ef8c523b48be,God-Morgon-Orange-Red-Grapefruit-Juice,train,GroceryStoreDataset_Klasson2019
865e6f71f9610152,Bravo-Apple-Juice,train,GroceryStoreDataset_Klasson2019
24df9b07e9db4773,Bravo-Apple-Juice,train,GroceryStoreDataset_Klasson2019
a65f9d39cf97e8bb,Bravo-Apple-Juice,train,GroceryStoreDataset_Klasson2019
2541f66d354ae950,Bravo-Apple-Juice,train,GroceryStoreDataset_Klasson2019
